Wavelength;01-Jul-2019 06:15:00;01-Jul-2019 06:45:00;01-Jul-2019 07:15:00;01-Jul-2019 07:45:00;01-Jul-2019 08:15:00;01-Jul-2019 08:45:00;01-Jul-2019 09:15:00;01-Jul-2019 09:45:00;01-Jul-2019 10:15:00;01-Jul-2019 10:45:00;01-Jul-2019 11:15:00;01-Jul-2019 11:45:00;01-Jul-2019 12:15:00;01-Jul-2019 12:45:00;01-Jul-2019 13:15:00;01-Jul-2019 13:45:00;01-Jul-2019 14:15:00;01-Jul-2019 14:45:00;01-Jul-2019 15:15:00;01-Jul-2019 15:45:00;01-Jul-2019 16:15:00;01-Jul-2019 16:45:00;01-Jul-2019 16:45:00
669.110;100.2446562;239.4244776;393.9903984;544.6649192;691.7851707;821.8474239;945.3756067;1076.8101029;1210.8938474;1336.7310685;1406.6981822;1453.4954441;1493.6547841;1514.7579789;1511.5711754;1483.5008404;1444.2569949;1400.8481647;1314.7367352;1203.0940491;1078.2909681;944.4144652;797.9239027
669.765;100.2678338;239.1612870;392.1619648;547.5328229;684.0737516;824.0236275;943.6553603;1070.2990643;1206.8445135;1324.5555194;1409.4081413;1452.8193143;1487.2080838;1512.8138445;1509.2942186;1491.7064831;1442.8052459;1394.4869788;1316.8780184;1199.3416372;1077.8513132;944.2031852;802.5940447
670.421;99.3512653;238.7365924;391.2226990;540.1320286;684.4552321;815.1495137;940.0123034;1069.0885737;1207.0782992;1322.9008052;1398.4040700;1453.4563931;1491.0448905;1512.4504605;1499.2415528;1491.4127292;1440.0698087;1392.9744297;1314.9253192;1196.2379440;1076.4894447;943.5032481;798.1098276
671.076;99.4534465;238.2549861;392.7033093;538.9626769;689.1156592;813.0334847;951.1205487;1074.5303410;1202.5448810;1309.7526756;1384.2366673;1438.1756954;1480.4702132;1507.2180547;1489.2619444;1480.3751999;1435.0395158;1379.9068642;1299.3551000;1193.2853299;1071.7581754;938.1601161;797.9308328
671.732;99.5772173;238.3215398;388.3919941;540.8744268;690.4385554;811.7763713;936.7972857;1063.7372872;1200.6275915;1308.9302543;1399.2025984;1436.6322501;1481.4264520;1502.1455763;1508.0947920;1476.3378214;1422.4682063;1381.0043243;1303.3856053;1194.3271305;1075.0374240;935.4271108;794.2000611
672.387;99.5373544;237.3769363;387.0300308;540.9821326;677.4835593;810.3327189;930.5538709;1070.3196617;1199.2381264;1310.4071370;1387.2134728;1432.9588883;1475.8967834;1496.3934839;1496.0113052;1459.0563020;1425.5387801;1387.7788375;1305.0403381;1190.8983365;1067.3052592;931.7896186;793.5352694
673.043;99.1382012;237.3518514;390.5494514;539.0205465;684.0004482;808.4934704;937.3873011;1063.9366308;1206.7674494;1318.5655387;1377.6243106;1436.3484360;1482.2568876;1504.4913455;1493.5858187;1484.0151417;1421.7909966;1383.6754751;1300.3624325;1194.8331390;1071.8972879;933.3221331;790.3198279
673.699;99.5784492;237.1406686;389.3186106;539.3433205;682.7304981;814.5723822;936.1487409;1068.5237142;1191.3647200;1319.0117729;1386.4762876;1439.0465747;1478.7840171;1496.0545338;1494.0362874;1472.8904597;1427.3012036;1376.3480510;1301.3902804;1190.5069896;1074.4569156;936.3511964;789.7336838
674.354;100.1968294;237.1008974;390.6802143;541.7002269;684.8546307;813.1110024;934.2957689;1070.9788749;1192.6701943;1311.6720063;1383.9905203;1438.5192103;1480.5822971;1506.1387466;1494.7418095;1475.6670704;1422.1735132;1374.1051437;1301.4631402;1183.9742948;1065.0310783;930.6558689;791.3964384
675.010;99.2293972;237.1922379;385.9290078;540.3325146;678.4277831;809.7523166;933.7056268;1066.2212164;1203.9454412;1309.4748713;1397.3561202;1438.4986584;1480.4135500;1495.5477682;1499.3224691;1466.8264311;1421.1646016;1376.2694758;1299.0987082;1196.7803548;1067.9460367;942.7875004;793.2899546
675.665;99.9324275;238.5860899;387.1715342;535.4150188;679.5497518;811.1520376;935.1149276;1062.6118829;1193.5091564;1305.8119776;1383.8051026;1444.7783149;1474.1470471;1494.2576698;1494.3333154;1479.3538439;1418.6748846;1380.9927622;1302.4189131;1185.5074068;1070.9737170;935.5896435;792.7717024
676.321;98.8369781;235.8168818;387.8732297;536.0456866;685.4951439;808.0925414;937.2161995;1065.9741396;1196.0969487;1308.8284475;1387.6853921;1437.7169577;1473.0850075;1509.1647276;1491.9266163;1477.8107845;1412.5085060;1381.2501499;1294.8574284;1196.9226128;1071.2833900;933.8963307;791.2253048
676.977;99.3498026;237.3752963;390.5930004;536.5733988;684.2924707;815.4758745;930.2841382;1064.8051836;1196.6173764;1315.5968290;1395.5531073;1437.7476138;1483.7557308;1498.7144477;1493.2031562;1474.0581874;1424.1595216;1384.7715354;1296.5760846;1188.0204526;1064.0391618;934.6875478;790.9263862
677.632;100.3758167;237.3337446;386.0673957;539.8049450;686.4094847;812.9565221;938.9647374;1061.5043285;1201.8136444;1300.3598126;1393.0602127;1440.8764156;1485.3032525;1500.3406121;1490.9098069;1484.4865779;1429.8529794;1366.0210607;1292.1338626;1194.8062301;1059.5169195;931.6840096;793.9506867
678.288;98.6079198;237.8447013;389.0719507;535.4572657;680.2699242;814.6359781;937.0227037;1059.7483083;1197.6371224;1303.5964754;1391.0926664;1431.7096691;1483.2527337;1499.8054635;1498.8413377;1463.3893384;1426.8930710;1373.6547777;1296.8417734;1187.6964421;1066.7371137;930.0206235;788.2470347
678.943;98.9660887;233.7648098;388.5915726;534.8924465;682.2649903;814.0135989;943.2407101;1062.2527424;1201.8487079;1312.7869326;1382.1785296;1424.3183503;1468.6081576;1487.3549890;1494.6694905;1474.9501126;1420.9218571;1374.1474400;1293.2726657;1181.6528034;1068.4947246;928.8631111;789.4049955
679.599;98.4392910;235.1181002;386.9763577;534.9403337;677.7166621;808.8318727;931.5799625;1062.0861664;1191.0540177;1303.0283236;1386.7932026;1437.4207391;1468.8435193;1484.7926172;1483.6140454;1467.9191634;1421.5800087;1368.7180241;1288.0850337;1181.6368206;1058.7451257;935.9070667;790.9412200
680.254;97.9733370;236.3450143;381.5880216;534.4015710;677.4061075;806.9159586;929.7371900;1060.2519677;1192.5182871;1299.8202475;1392.3601623;1434.0408934;1476.2937074;1480.9452663;1473.2499438;1461.2922399;1411.3639351;1367.7475643;1293.1523837;1181.4656936;1059.7673147;931.3673426;784.2537936
680.910;98.1299403;237.0780603;385.7640721;533.1565193;677.6085981;804.1468388;925.7870525;1063.6185103;1188.5406792;1298.7448486;1378.5660258;1417.6328045;1470.3666057;1475.0591322;1478.4879794;1457.4845068;1426.0604662;1366.8971674;1294.1810078;1182.3183106;1064.5703837;927.1549582;782.5498950
681.566;98.5547019;233.7753903;382.4647487;533.3511138;675.5536664;810.2414135;926.7914856;1054.3233007;1177.8922186;1302.5242810;1369.3955120;1420.9879538;1475.5021237;1479.6508153;1478.5176992;1463.9136020;1400.4786009;1363.4529212;1287.7982063;1169.7347230;1064.2488702;917.0011271;781.3810499
682.221;98.3703636;234.1095992;381.1775124;531.9106177;670.7234560;800.8415228;922.6787467;1055.4148293;1186.0771534;1285.2716115;1366.9386573;1415.4374625;1462.6478681;1481.1451115;1466.8361275;1459.4505097;1397.6629818;1366.5896728;1284.2382953;1173.1379227;1050.9803628;924.7154293;784.5857994
682.877;97.2198848;232.9162868;381.0702450;531.1649285;676.4156618;795.4170712;918.6903134;1046.3681283;1185.4764916;1290.1916425;1368.4837712;1417.6839003;1453.5812910;1467.7671862;1466.4269187;1445.7458206;1393.3788815;1355.0518022;1273.6722313;1170.4501108;1048.4527576;917.4927503;773.9860707
683.532;96.8180725;231.0794579;378.3163032;529.0895347;666.2083355;792.4269965;905.3310416;1041.6884424;1159.9366160;1270.7355891;1357.7885479;1406.9914078;1433.2569202;1458.5269802;1458.3065556;1440.8523765;1396.5953560;1348.5555998;1260.1141037;1166.9755974;1038.1534056;908.8673120;770.2934909
684.188;95.9147015;229.4791863;376.7806256;516.4981818;659.3332298;783.7566267;904.4791792;1019.7477541;1155.8878986;1269.0966019;1341.3031570;1384.1648731;1427.9688103;1449.7544434;1437.8753186;1423.6443178;1379.2381440;1334.4608289;1249.6519611;1148.8004089;1034.0671029;902.8786190;760.9779913
684.843;93.5631197;225.9480525;368.0233519;511.5004478;644.4739835;764.5906169;890.4573793;999.5041798;1135.6600203;1230.6140882;1315.7668589;1349.8709504;1407.1945868;1402.6972313;1410.5851826;1398.8123328;1350.1712254;1305.6468196;1219.1193404;1126.5380522;1011.3954022;891.2740851;750.1588185
685.499;91.3269468;218.5195984;356.4007568;491.5229001;623.2922561;746.4111856;858.6838869;977.3479444;1103.2960870;1205.9887309;1293.0054271;1317.6081699;1370.2303563;1382.4413621;1377.5881086;1343.0278224;1314.1919876;1266.6495717;1195.6025249;1097.1681368;971.8247868;855.6289841;731.7036795
686.155;87.6099826;210.5206941;343.5022467;476.3021282;606.1046645;714.4069391;827.2661056;944.4187364;1064.5383649;1158.0171539;1234.8158552;1274.2513699;1310.7874271;1335.2471986;1326.9635689;1305.7211094;1259.6398344;1218.1422962;1151.8541484;1060.8043783;946.1033821;829.4563624;703.7173726
686.810;84.1823629;202.1911810;333.5869415;463.2464124;584.4881471;695.2376915;802.0314945;912.5915658;1025.3681964;1129.3225378;1178.5352418;1235.6818100;1261.8426538;1289.9619994;1282.8814968;1271.9685963;1218.0917810;1173.2968150;1108.5852724;1022.9071060;911.6842527;803.4416814;673.3196033
687.466;82.8613598;196.9551819;321.6052633;447.7451494;568.3507807;679.0910615;778.8368906;882.9477329;993.9788707;1084.2723090;1157.9554663;1188.4258357;1231.8292685;1245.0197213;1236.4130587;1222.6698301;1190.3833091;1143.7549193;1080.4673769;993.7465267;892.4732524;779.3503950;657.1297110
688.121;82.0493629;194.8305389;317.2618764;442.5222963;558.7422995;667.8452445;769.7093094;877.1600611;986.8551478;1080.3452585;1139.1560127;1186.0264193;1207.7838355;1233.4159272;1226.3453903;1215.7214567;1169.9170286;1130.7027242;1060.8129991;978.5407602;882.5857082;768.9078829;653.7418407
688.777;82.5696223;195.5736706;320.0652735;444.3608363;564.9108324;670.5789630;767.8826084;879.7802678;988.9891562;1077.5870529;1149.7520888;1189.9349925;1224.1660038;1228.7815279;1227.6945914;1217.5841087;1178.8789270;1137.1733203;1073.9260541;979.6853334;881.0511305;774.6232226;658.0350979
689.432;83.2787730;196.1479235;324.3131655;448.5058947;574.6460099;674.3940519;780.8134734;883.7682996;995.4523691;1094.6910568;1155.7264294;1194.7708274;1232.6088506;1244.3363364;1245.0870969;1236.8571839;1201.3645006;1150.7962322;1084.3138802;997.4954658;884.6018441;781.5315722;659.1066631
690.088;84.3909260;201.0917205;330.2146067;456.3400928;580.9587586;689.8983746;796.7435639;896.2882992;1017.6023462;1110.4609882;1170.2525907;1219.3927365;1264.3574468;1275.3211001;1265.5033854;1238.5761296;1211.8909414;1171.7081712;1105.4970463;1008.4834357;900.9228689;797.0899028;670.9772135
690.744;85.2620719;205.2143850;335.4854642;459.8821375;582.7169364;697.3655245;806.0733903;916.0998311;1029.3276619;1122.7799622;1188.0699826;1225.3400509;1262.7272796;1292.8828682;1287.5399098;1269.2065212;1215.8733498;1188.8749493;1113.7980431;1029.5116227;914.7642559;810.1449262;682.3312013
691.399;86.3058913;206.8729301;335.8977969;465.1406702;598.8927004;706.0540393;814.0808916;923.0038146;1037.0964289;1133.9911000;1202.6056747;1246.9768648;1280.8398097;1303.9274556;1285.5365163;1274.3556522;1232.6466081;1199.6244672;1125.0496225;1030.1495049;926.9893725;811.1916435;686.8841944
692.055;86.7309685;205.4982360;337.4732368;466.7675280;595.4420684;710.5784561;811.1904086;935.0240051;1050.4143367;1135.6626343;1216.3822625;1248.3044919;1290.4460190;1300.1163558;1297.7777968;1287.3823673;1251.8742601;1200.6980126;1127.2973156;1038.5955100;928.1094424;814.9267743;689.0916219
692.710;86.3495113;206.8090239;339.0692721;471.8498028;596.4215757;710.5677868;811.5912246;929.7407314;1049.1362422;1146.7618232;1207.2488806;1255.8600677;1283.5539896;1303.6473239;1302.6790136;1282.8768624;1243.4792834;1202.2854265;1125.4355542;1038.8707696;928.1508592;811.0414575;687.5990962
693.366;86.9304797;206.3752779;339.9097874;467.6037459;590.2643303;707.0619202;804.9346948;923.4546561;1039.6389476;1139.8660720;1199.5471098;1244.9557120;1289.2049748;1303.3048818;1295.8230245;1279.4564129;1238.1903224;1192.5966775;1119.5240316;1035.7146492;927.1598906;817.1135522;680.2858643
694.022;86.9318801;207.3775250;339.1157548;470.4680003;592.5412160;702.1527981;810.8154714;926.8529600;1049.8373425;1144.0689556;1212.9835346;1246.5516095;1285.5270106;1306.3799611;1298.6046602;1273.8826242;1244.7425025;1202.3267674;1128.7977889;1037.8207041;931.8626789;816.6075198;689.9713851
694.677;87.1531489;207.0926740;340.2020718;471.5594855;600.8758263;711.1163834;820.8142895;938.6636335;1043.9772575;1143.8042085;1219.0363903;1265.5695917;1296.0868871;1295.9349814;1314.4910772;1290.1450822;1254.7833840;1206.9533185;1135.7038698;1035.9531378;939.3403870;821.0360262;689.5202466
695.333;87.9564813;208.4715563;343.9818172;477.2289876;605.1189051;711.8692870;832.9651080;938.8741308;1058.0284825;1158.4733742;1228.7935244;1265.9381017;1302.0872698;1326.8579363;1331.4540817;1307.8712097;1260.9664108;1219.6560023;1138.6389750;1049.5600074;942.4978041;824.3273796;704.3783504
695.988;88.7656303;211.6262117;347.3205432;479.5710298;614.2522330;723.9274653;833.4695518;946.3957771;1069.0915016;1154.8591256;1231.9556520;1282.1007641;1315.6630704;1339.2531104;1338.6435268;1315.0562719;1275.2699619;1222.3708329;1156.6560798;1068.5508161;953.8119537;834.1192252;707.2791641
696.644;89.8229979;213.6274055;348.6072882;488.0927193;617.1141137;736.7743917;849.9055473;956.2310780;1077.3144543;1174.5922118;1252.2341089;1285.4774869;1330.5018606;1343.8033861;1346.6312757;1334.3294591;1283.4166931;1246.9981826;1171.8482240;1071.7456958;958.4487570;843.9195276;716.1689558
697.299;90.7591002;217.0377134;352.7056532;490.5601852;620.9226342;735.3233116;846.6707537;957.5979078;1078.5142513;1181.2956664;1259.5913829;1305.7576649;1337.7243180;1354.6031124;1354.4526468;1333.9657306;1288.7381573;1253.2796784;1176.5024475;1076.5052204;976.4517468;848.8415366;719.0005168
697.955;89.9117600;213.1351582;353.1159249;489.1546113;615.2548633;738.0589229;848.9680881;961.6610766;1083.9311484;1181.9141269;1251.9422369;1297.7402740;1348.8477663;1361.7971884;1357.8556980;1340.6203631;1293.1498864;1257.1463674;1180.4292430;1082.5710103;964.2816010;850.9358721;718.3124365
698.611;89.3052371;213.9683770;351.7959054;483.4157779;613.0743773;726.5677018;840.7946167;958.8314377;1082.8572700;1182.9471828;1251.7595484;1297.6414165;1328.8138678;1341.0164120;1343.3179117;1329.0985985;1287.0058091;1240.6673574;1163.3495938;1069.2358428;962.3660470;837.6548860;715.6211081
699.266;89.2260593;213.4825386;347.6167847;478.8632660;612.6663949;727.7143344;842.6007196;947.5179339;1074.6299203;1172.5201572;1241.9809316;1291.5712166;1320.6934874;1336.5268110;1342.6108266;1322.4355560;1271.5448877;1239.8645743;1165.5783581;1062.1355194;952.1461695;834.7921219;708.9453124
699.922;88.5640331;210.0376561;344.9665486;478.0163542;608.1825915;715.0361914;828.7744343;943.0944420;1064.0763208;1166.8691758;1230.9854254;1276.8111887;1300.0305041;1337.2379485;1322.2800084;1307.6530521;1263.4033168;1225.4036929;1145.4927278;1057.4378256;944.6521325;832.3848093;702.0231479
700.577;88.1468074;209.8954975;343.3782479;474.6338335;602.7232904;719.0029796;827.1866593;940.6116929;1058.1835713;1155.5696430;1220.3851909;1263.9133209;1301.8231371;1337.7491796;1315.7410562;1296.3366703;1259.9045087;1222.5790681;1144.5363118;1044.8962457;943.7430563;823.4058533;703.0219963
701.233;87.9218439;208.4962725;341.4770787;472.0939691;602.8608462;714.7243692;823.0252357;925.9287587;1046.4704925;1154.1647811;1218.5820507;1267.1383605;1301.3064770;1313.6089425;1307.3129454;1303.6581502;1257.6036891;1198.4981008;1140.2078132;1052.1915527;942.6501579;827.4152337;704.5710878
701.888;87.3138362;208.9403430;341.3798093;476.1167809;606.6256669;715.7177495;823.0197490;938.1464142;1059.0977745;1138.3966169;1212.4905133;1257.0297618;1303.1261327;1321.7316706;1309.4207340;1297.1490891;1259.2770905;1212.7228301;1140.0532391;1045.4828534;940.0622877;817.6906709;696.2774073
702.544;87.7761016;209.6944340;343.3128040;476.2940013;600.5538902;710.3518575;827.0737348;940.1547881;1053.3719824;1163.0054132;1225.3176743;1262.3908219;1308.6387597;1333.3181717;1314.0616744;1301.0335865;1255.4805586;1215.1770686;1147.7497335;1047.4215217;944.3289929;823.8898537;701.8342138
703.200;87.9449718;209.6470751;347.0115427;479.5324264;604.5329288;721.9398706;832.3351456;947.1759240;1068.6008843;1170.6920552;1233.4376370;1278.8695198;1307.6180649;1338.2074025;1326.0091415;1313.8442056;1263.0967519;1224.7119547;1144.6866086;1051.3436098;947.4782964;835.7826646;704.3918709
703.855;88.5724526;210.4596494;348.9875565;481.8554166;609.4845576;723.3687774;831.3609996;953.4319956;1071.6874261;1165.5470620;1225.3576107;1282.7389579;1311.0266466;1343.8556516;1329.0804085;1330.9911510;1268.0781319;1240.9652480;1155.6594000;1063.4214461;966.7373373;836.8762278;708.8920809
704.511;89.5709319;214.3686130;353.7916704;484.9030957;621.5380985;731.4679471;845.8020431;957.7553999;1073.2610326;1177.5762358;1239.5501972;1292.8243514;1338.8214948;1365.3728407;1333.1715566;1337.1915567;1279.4223825;1250.2637938;1168.6758629;1073.6626066;966.9446437;847.3769646;717.5694698
705.166;90.4070721;216.7948070;352.7985120;488.4873711;621.4179537;735.9155284;854.8842066;974.5832287;1093.2068836;1181.5341733;1267.4338958;1302.7881523;1326.1993520;1357.6144816;1363.4650330;1330.4464387;1300.9954272;1250.0781723;1177.6561070;1081.3333903;963.9354438;842.5771723;717.8139534
705.822;90.7990777;218.0192075;355.5719365;489.0287763;623.7099816;739.1200076;854.8745035;971.5924079;1094.4244793;1192.7395032;1266.8132458;1314.7546773;1346.9777304;1349.8378466;1354.4342721;1342.6963186;1309.2096756;1258.3275335;1182.7185854;1090.8791673;970.3043192;857.2032379;723.6918331
706.477;91.7030408;217.7127509;356.0400488;493.2045562;624.9909590;734.0352367;857.3284527;981.2565318;1098.3357132;1196.6588189;1276.3597412;1313.3302775;1360.2390908;1372.9134318;1371.6000485;1353.4069607;1311.8755601;1267.3273721;1196.5909680;1088.0125359;975.5153680;858.9130809;727.7914955
707.133;92.0811968;216.7606636;358.7973463;494.7930168;627.4691093;745.4427691;860.1617205;982.1772971;1105.2655348;1196.1934147;1286.2047707;1316.5613288;1353.2030263;1377.0008023;1377.0828095;1357.9380593;1314.6871980;1265.1044690;1202.5059318;1089.2818295;982.5445282;856.0788178;731.7950055
707.789;91.0482997;220.1394949;358.8430720;493.9093599;623.6174821;743.1148560;867.6161597;972.5667119;1103.9474462;1201.9560452;1273.6543377;1320.9088873;1372.1602692;1380.7538139;1368.4312326;1357.8221608;1305.3159224;1272.9337020;1188.4668591;1103.9473601;985.1039312;864.3525363;725.4592080
708.444;91.5240585;218.4400825;358.0666501;495.1396767;629.6831919;746.1172986;864.4083509;978.1981433;1098.6585372;1202.6753460;1277.4099302;1323.0764979;1354.9961760;1379.4471641;1378.0219702;1358.1357675;1312.8771645;1285.0655921;1193.0042883;1092.7287219;977.0949529;865.6815455;730.3803767
709.100;91.4675345;218.5910121;357.8594867;496.7988515;629.3603375;751.9245840;862.0882169;978.2934945;1104.7669286;1203.9259758;1273.5868454;1322.5062440;1362.9141490;1382.2418878;1377.0970451;1351.9906678;1306.3156264;1259.7062044;1199.9723526;1095.2706595;982.2110425;865.2195994;728.5218304
709.755;92.5616761;219.2790395;359.0393158;495.9238519;627.8785991;742.6952998;864.7235237;985.4615803;1100.3883675;1211.3067827;1269.6353288;1318.6800966;1358.2656049;1370.6216928;1379.3994162;1359.7923110;1325.9758091;1267.2780430;1194.2030975;1102.8568495;979.4179470;862.6356590;730.4706261
710.411;92.5047243;219.9622137;359.2392326;498.7213154;631.7959212;752.0647861;863.7665036;984.6449257;1104.1532012;1208.1492855;1269.0868446;1313.0675705;1363.2264426;1379.6727515;1374.2857528;1360.4056160;1317.6943849;1271.2132013;1193.0104983;1095.3215693;989.1180652;860.3408497;731.7936647
711.067;92.1590103;218.4564761;357.7021875;496.8365153;626.5446726;746.5281881;864.1991058;978.5093288;1102.2088741;1206.4325017;1281.0351847;1309.4644804;1371.9441195;1371.3432640;1376.0853060;1355.0585897;1309.1361156;1272.4789858;1193.5473861;1095.4941070;988.0860373;867.2798521;728.1320716
711.722;91.7657720;218.8402615;356.2673313;495.8043835;630.9788532;749.6918299;862.6259507;977.1504025;1099.7819640;1201.9549623;1274.1087659;1321.7734840;1369.6039987;1379.2515001;1358.0422347;1349.4557561;1315.8208007;1256.7052104;1191.7463281;1094.2814952;983.2243573;862.4721195;731.3073129
712.378;90.3727347;216.6068673;358.6562090;493.4851408;622.4714511;743.4963563;864.3964789;983.6805059;1108.9139621;1197.2588614;1265.2451214;1312.6841765;1358.2875518;1370.7253832;1368.2130942;1352.3664547;1310.7195603;1267.7278460;1189.2038402;1089.3915396;977.0551641;854.1299252;728.3434486
713.033;91.8871169;216.3194649;355.0146568;494.2778723;622.9125454;742.1036147;857.1593779;970.5702627;1097.3348549;1184.5222834;1266.1358837;1307.0971910;1350.0297296;1372.6141743;1349.5284180;1345.1167545;1298.9352302;1255.4130410;1190.0697773;1088.8452854;970.7699480;855.4182420;725.2792770
713.689;90.2728201;214.3572277;350.0752290;488.2819986;618.6307429;735.0683014;847.6637822;966.2463706;1083.3027909;1191.3058198;1253.1201782;1301.5532314;1346.7374046;1360.2089031;1343.3009784;1335.8403664;1289.4567164;1249.5344418;1179.0121003;1080.6791046;965.8897488;850.8985754;716.8997816
714.344;88.5753657;212.4808025;348.2229880;482.5373884;609.3303152;724.1626510;832.6720993;949.4995251;1062.8431669;1163.9406339;1238.2745839;1272.5180378;1316.0076762;1331.4938233;1328.5611360;1319.2970305;1267.6184660;1229.2958388;1158.7771071;1062.5785092;953.5209653;835.3687477;705.1843898
715.000;86.9439278;207.5038425;339.3889567;468.9235621;592.1338251;699.8457275;819.4308800;931.8439596;1055.0776536;1134.5932058;1203.4683279;1240.9310407;1281.9409361;1308.4964902;1301.1650675;1281.0912500;1237.8694330;1203.8695555;1135.8853289;1042.7301263;931.1707962;814.1274859;689.5740426
715.656;84.4466935;198.1852841;327.6649903;453.6786360;572.0483524;681.8353438;787.5443987;895.4097297;1008.0545434;1092.0991322;1166.4670948;1206.2364959;1241.4093747;1257.4283489;1250.8916138;1240.6124894;1194.0295134;1159.4587437;1086.1086212;995.5547070;890.4849455;785.9607394;671.6390010
716.311;79.8677805;189.9480252;313.8624183;432.6548717;545.1168938;651.9056098;750.8336508;848.6129149;953.3988380;1048.4397511;1108.7530480;1139.1885569;1184.1394182;1197.0113440;1191.8445461;1186.4373046;1139.3479748;1099.7193945;1040.7455866;948.4297462;860.5827479;749.4807980;632.9512604
716.967;74.9329361;178.6144802;293.1215299;408.7700217;514.8794025;611.2039094;704.6611725;801.2730711;907.0349011;989.0438424;1054.0539260;1084.2893234;1117.9388721;1136.7147573;1132.1422530;1108.4236176;1074.9497446;1044.0269147;980.5504066;897.6486142;804.9391575;707.1230479;604.5721464
717.622;71.4725234;170.0727238;275.2067838;383.6856149;485.8934179;580.9052822;669.5603845;759.3822886;860.9777178;937.3890021;991.6916653;1018.1998160;1051.8453979;1066.0194458;1056.9693933;1050.5399054;1021.0162516;981.7612683;925.1633795;851.9574902;761.8894952;665.5591466;561.5921886
718.278;67.8391258;162.4056308;265.4913493;368.8799597;463.6605856;552.7045501;636.2575174;722.3420655;809.2144189;888.8194714;942.2263523;974.3060726;1005.3035707;1019.4732982;1012.3197650;1002.6108291;967.7806125;945.8354294;877.4426996;810.6361206;725.8755562;636.2060749;535.8661436
718.933;65.9703006;157.7760037;259.5502906;358.6120529;457.0480002;540.9902537;622.4748691;710.9426234;790.6780486;871.3017515;925.1266062;954.9370713;976.3624112;995.0072791;993.5110801;980.1065193;941.6190944;917.2989672;859.2819416;793.7525841;710.4265987;622.5337192;527.5472779
719.589;66.2822982;157.7336022;259.3945892;360.7249866;455.1419214;540.1154469;620.5121544;710.1714665;794.8899933;870.2126099;922.1418205;953.9242135;981.9583045;995.8850330;987.0076906;982.9182669;950.1013716;918.3353230;859.3172911;790.0953207;714.2282770;622.8728733;526.0659152
720.245;67.7299836;160.2521774;265.2583942;368.7546267;465.5018458;551.6572606;637.2529775;726.5548020;811.9130413;886.7271598;944.0361509;982.2104710;1003.7977949;1030.3279358;1018.1074630;1001.7003619;977.0086430;938.2771467;884.4392326;817.2634654;732.5809292;641.1494457;542.1586265
720.900;70.6228514;168.0711331;276.7738460;377.8531116;483.1558861;577.4716491;657.9400597;744.8571659;847.4941001;920.8452242;983.5986131;1017.4695407;1044.3990615;1055.2065907;1052.1286332;1035.3586365;1013.4797813;975.6668296;919.2619285;841.5463256;757.1582488;663.2016890;558.4950652
721.556;72.7639892;173.6678791;283.3123467;396.6313612;500.4686385;591.6258294;684.1899268;770.9753452;872.7823207;955.2358968;1012.0945710;1037.9944665;1078.8137959;1096.8910364;1087.7680438;1079.8545026;1042.2583024;1008.3996455;945.3319348;869.9182992;780.1234003;685.1584052;577.0858465
722.211;73.9555716;177.9816608;289.7455519;400.1523102;504.2108569;604.1854444;696.4817983;787.4684718;888.4637930;979.2442295;1028.3733498;1066.5878092;1100.0344544;1112.7516900;1107.5507778;1094.2899753;1055.0170850;1025.9034212;956.5924465;887.5449954;796.0842501;696.8660956;591.2856424
722.867;74.0786502;175.5869606;288.7340439;400.1595075;504.2745255;604.2177084;699.4291965;791.9916116;888.8334430;967.3029497;1030.8367638;1070.5121809;1093.5686077;1114.9665705;1099.3163782;1092.7771843;1061.6732299;1020.3684934;964.9252987;887.5082289;792.5347449;690.2428780;585.6840565
723.523;72.5375339;174.2525084;286.6192764;395.8343810;498.7467205;597.6282397;684.8879702;782.0907850;866.9700693;961.3716710;1013.5795790;1048.0748032;1081.8087503;1104.2920805;1092.6930126;1074.6655132;1047.9064775;1012.3359657;954.7435134;870.3992721;775.8875019;686.2832925;584.3720234
724.178;72.0594317;169.8714868;281.5530700;387.2526141;488.3774927;580.9417210;677.1752037;757.5452272;856.2658530;946.2474612;994.7837529;1037.3272916;1068.6213886;1076.3298083;1074.5468384;1059.5161949;1026.2064014;991.8124418;935.9769493;851.6371467;764.8961572;679.9756171;570.1676389
724.834;70.6899732;167.8711138;276.5160722;383.6172224;487.4421385;574.6795252;670.7760718;750.7517841;850.1758021;928.6041602;985.5491046;1017.6289746;1049.4387525;1058.7857129;1059.5148610;1046.3011876;1008.4919362;971.5491855;918.7375251;839.8781662;756.1349892;663.7593533;565.5018161
725.489;70.3434200;168.2233821;274.6919231;379.2812314;482.0225688;576.1085697;658.4702382;745.9717850;843.4509918;916.2115615;973.2931854;1002.7136246;1044.5386204;1051.4294579;1052.4020389;1035.7364511;1005.7585649;968.4376786;913.8084884;830.3025107;747.9947754;659.0649676;559.9562018
726.145;70.0465439;167.5154364;273.7924177;381.1880973;480.4650734;572.1910380;656.8468241;742.5905355;841.8361924;924.1973153;972.8216062;1004.7319306;1036.4021685;1048.6409251;1046.9388732;1038.0434084;996.4662755;967.5373029;908.8920630;834.4267578;752.2245748;659.1372086;554.7308903
726.800;69.6407419;167.2486985;274.5566949;379.8115385;479.0688903;572.9748815;660.4834530;750.0296945;838.1158258;925.5076586;975.3754801;1005.2631619;1037.9078697;1051.4427599;1046.1547690;1036.3712934;1005.2872333;969.3549787;916.1246440;837.7697957;750.0965811;655.4175378;561.6623959
